train_loss,train_mse_loss,train_kld_loss,val_loss,val_mse_loss,val_kld_loss,test_loss,test_mse_loss,test_kld_loss
136.1635751234954,107.42440040693855,28.739174356593246,101.35630351261074,69.60368129252215,31.752621561654955,88.06728252009539,54.14142029873858,33.92586215008911
97.55950121901552,65.21900899391936,32.340491932108655,96.28688045567318,63.343728972301435,32.943151387301356,88.06728252009539,54.14142029873858,33.92586215008911
94.4161878594605,61.59338067753524,32.822807125671666,93.28752762328202,59.68725672166529,33.60027077039864,88.06728252009539,54.14142029873858,33.92586215008911
92.89029307328794,59.78257204164191,33.107721050397224,92.73073398861897,59.371234818817065,33.359499165115544,88.06728252009539,54.14142029873858,33.92586215008911
91.95654030139178,58.6912234480663,33.26531681582309,91.66898568080742,58.781861391934484,32.887124284186584,88.06728252009539,54.14142029873858,33.92586215008911
91.23664785405641,57.90973615748908,33.32691166258078,91.02201846073535,57.016799162881085,34.00521943844507,88.06728252009539,54.14142029873858,33.92586215008911
90.70230943295996,57.32791136757753,33.37439801674651,90.73537858405336,57.491490211767996,33.243888337137655,88.06728252009539,54.14142029873858,33.92586215008911
90.3219949936171,56.88510202504523,33.43689294513286,90.7342426196949,57.58643422607122,33.14780841002593,88.06728252009539,54.14142029873858,33.92586215008911
89.92978883382912,56.497981511832386,33.43180732434063,90.2555513030481,57.00522507145012,33.250326219882076,88.06728252009539,54.14142029873858,33.92586215008911
89.65827313494938,56.19635574059552,33.461917325794786,89.66784497385235,56.11441975436574,33.55342532961609,88.06728252009539,54.14142029873858,33.92586215008911
89.40432451192501,55.9233155492264,33.481008878318214,89.64978350702609,55.91132905383661,33.73845451411217,88.06728252009539,54.14142029873858,33.92586215008911
89.18574612525201,55.70166277321436,33.484083322152934,89.59736146856585,55.75164956601304,33.8457119259846,88.06728252009539,54.14142029873858,33.92586215008911
89.01346136230843,55.506316328854425,33.50714503111011,89.93603622474015,56.6992731961337,33.23676297939966,88.06728252009539,54.14142029873858,33.92586215008911
88.85416144445745,55.33761553434732,33.516545930619245,89.20395415772384,55.992744108382844,33.21120998138878,88.06728252009539,54.14142029873858,33.92586215008911
88.71797889674315,55.20351047545168,33.51446838203114,89.03550834562034,55.4870784206531,33.54842979374916,88.06728252009539,54.14142029873858,33.92586215008911
88.6059804350916,55.08191640593123,33.524063981110416,88.98046617250185,55.41169528351955,33.5687709124141,88.06728252009539,54.14142029873858,33.92586215008911
88.4834238969419,54.95844642064905,33.52497745050996,88.79175800070423,54.974283288679196,33.81747480575224,88.06728252009539,54.14142029873858,33.92586215008911
88.38499909853606,54.85639409476894,33.528605083459716,88.85179048205477,55.278719585709254,33.573070896345506,88.06728252009539,54.14142029873858,33.92586215008911
88.30418403730964,54.756707721481675,33.54747631817186,88.6876686246155,54.715505703075515,33.972162851244576,88.06728252009539,54.14142029873858,33.92586215008911
88.21979221513926,54.677766781761534,33.542025434549686,88.69766970172854,55.084681995963585,33.61298753471281,88.06728252009539,54.14142029873858,33.92586215008911
88.10813157745221,54.59271520564816,33.51541635246687,88.6549352697424,55.301674095360006,33.35326116735285,88.06728252009539,54.14142029873858,33.92586215008911
