train_loss,train_mse_loss,train_kld_loss,val_loss,val_mse_loss,val_kld_loss,test_loss,test_mse_loss,test_kld_loss
139.50305693548762,111.44261422340405,28.060442214095236,103.29617917859876,72.41550552405656,30.880673010167676,88.177110812657,54.580680442067376,33.5964304868685
98.78204404300625,67.00733880835561,31.77470479516939,96.44622568416361,63.702629675150504,32.74359588482456,88.177110812657,54.580680442067376,33.5964304868685
95.13397969891948,62.571038180818576,32.56294138801446,94.18184465038102,61.153124005554346,33.028720579217634,88.177110812657,54.580680442067376,33.5964304868685
93.42274782617338,60.51284904069798,32.90989872570594,92.76726542292414,59.723114861903085,33.04415050478474,88.177110812657,54.580680442067376,33.5964304868685
92.40960727580315,59.31768214962633,33.0919251244189,91.95107378010668,58.734535690607544,33.216537965310586,88.177110812657,54.580680442067376,33.5964304868685
91.73266899237801,58.53579366891981,33.19687523849183,91.50580638163798,57.89622914176022,33.60957729611408,88.177110812657,54.580680442067376,33.5964304868685
91.21776768791328,57.97148971206032,33.24627792018533,91.00459679455956,57.00145893424969,34.00313778064175,88.177110812657,54.580680442067376,33.5964304868685
90.84081380583358,57.55883450837729,33.28197932089529,90.8502186768178,57.891791153891376,32.9584275369855,88.177110812657,54.580680442067376,33.5964304868685
90.4930435086908,57.22091521279237,33.27212825312226,90.45232776576236,57.4502615916934,33.00206601473272,88.177110812657,54.580680442067376,33.5964304868685
90.26515910768289,56.98604143087032,33.27911761469922,90.21483137800887,56.92145206067134,33.29337945558515,88.177110812657,54.580680442067376,33.5964304868685
90.04754405688215,56.7590443214147,33.2884996569468,90.51688343769796,57.23056883659644,33.28631460110151,88.177110812657,54.580680442067376,33.5964304868685
89.85279927055957,56.54266803583242,33.31013123882897,90.14967442730428,56.84748224544291,33.30219201783876,88.177110812657,54.580680442067376,33.5964304868685
89.66368555634436,56.37188515377484,33.29180033459642,90.1411582421905,57.32232916267264,32.81882896001567,88.177110812657,54.580680442067376,33.5964304868685
89.49034324681155,56.1895866534677,33.300756633776125,89.70941951292446,56.05890889366956,33.65051058176402,88.177110812657,54.580680442067376,33.5964304868685
89.38680098807573,56.07496991955923,33.31183107027444,89.77523806522754,56.23922872426176,33.53600924489539,88.177110812657,54.580680442067376,33.5964304868685
89.24262214812998,55.92773330266574,33.314888807961836,89.44771485012345,56.07609152735305,33.37162341884079,88.177110812657,54.580680442067376,33.5964304868685
89.16778358893094,55.81789389286539,33.349889652703396,89.21811713516273,56.27125953749298,32.946857447706215,88.177110812657,54.580680442067376,33.5964304868685
89.05751424341157,55.70382702383578,33.35368719027705,89.65913441725972,57.1438218803312,32.51531237056273,88.177110812657,54.580680442067376,33.5964304868685
88.9746366087742,55.620251543364404,33.35438504431471,89.16945873138653,55.88195650817721,33.287502326309244,88.177110812657,54.580680442067376,33.5964304868685
88.87723274055165,55.51374796268211,33.363484713412284,89.58317905210453,56.55408979223753,33.029089203630676,88.177110812657,54.580680442067376,33.5964304868685
88.75257424912695,55.405982345370106,33.34659184164349,89.21511367497925,56.125542418083924,33.089571224090804,88.177110812657,54.580680442067376,33.5964304868685
88.68145103161602,55.308158423310964,33.3732925555673,89.10666787712228,55.86603473503994,33.24063315614143,88.177110812657,54.580680442067376,33.5964304868685
88.62057418237268,55.25306214011759,33.36751204108313,88.92614890433647,55.680973343532855,33.24517543192871,88.177110812657,54.580680442067376,33.5964304868685
88.54610163956744,55.177695742840044,33.36840583695794,89.30769786787853,55.68646831653042,33.62122954666175,88.177110812657,54.580680442067376,33.5964304868685
88.47569168489284,55.10883959932811,33.36685206212572,88.82713316933821,55.66911938266614,33.158013650767636,88.177110812657,54.580680442067376,33.5964304868685
88.43066863076112,55.056555153514196,33.37411339403847,88.69669847230654,54.92538664440558,33.77131177635099,88.177110812657,54.580680442067376,33.5964304868685
88.34855757330969,54.97149512646934,33.377062397032475,88.84022394503657,55.701911246747294,33.138312630337055,88.177110812657,54.580680442067376,33.5964304868685
88.311547886721,54.915760711810556,33.39578719600554,88.75328209242012,55.59480644619728,33.15847577509775,88.177110812657,54.580680442067376,33.5964304868685
88.26105326756537,54.86512137792444,33.39593185682634,88.48799685354022,55.359148822193944,33.12884813210302,88.177110812657,54.580680442067376,33.5964304868685
88.19544519052344,54.7941273667296,33.401317823207876,88.72857049290613,54.564452061196214,34.16411842936673,88.177110812657,54.580680442067376,33.5964304868685
88.1576183430427,54.72749406079176,33.43012422716929,89.18732707330577,56.307722068243,32.87960492070828,88.177110812657,54.580680442067376,33.5964304868685
