train_loss,train_mse_loss,train_kld_loss,val_loss,val_mse_loss,val_kld_loss,test_loss,test_mse_loss,test_kld_loss
136.1280973466677,107.82313905355568,28.304957923954554,101.49749765232096,69.35688866561402,32.140608621170834,88.58713013115417,56.21773045557673,32.369399606185205
98.5777112782093,66.56932770806706,32.008383194532264,96.88632299624732,64.86501762146446,32.0213048733423,88.58713013115417,56.21773045557673,32.369399606185205
95.40952553463421,63.32700587564167,32.08251935897335,94.7325908651516,62.62579366791746,32.10679699337746,88.58713013115417,56.21773045557673,32.369399606185205
93.77955281950545,61.72657015986523,32.05298243052399,93.10902320430671,61.149866413425755,31.95915669715375,88.58713013115417,56.21773045557673,32.369399606185205
92.74676725560435,60.68899965652489,32.05776740629369,92.47624123125756,60.42104428171819,32.0551967808304,88.58713013115417,56.21773045557673,32.369399606185205
92.0640866046677,59.9995846116964,32.0645018171788,92.55307482970142,61.01511451946137,31.537959998597092,88.58713013115417,56.21773045557673,32.369399606185205
91.51385674542546,59.45284238074049,32.06101413674069,91.30047335612979,59.675626290811074,31.624846777107557,88.58713013115417,56.21773045557673,32.369399606185205
91.11449496361517,59.03483671431534,32.07965807174941,91.03956387494061,59.315197019084955,31.724366490319554,88.58713013115417,56.21773045557673,32.369399606185205
90.77055924704182,58.67885478147164,32.09170432259227,90.63345697763803,58.22630262257719,32.40715434568813,88.58713013115417,56.21773045557673,32.369399606185205
90.50012755503852,58.387806470786,32.112320919007566,90.45663442775717,58.58130184614102,31.87533255349799,88.58713013115417,56.21773045557673,32.369399606185205
90.23680369762415,58.145396525299496,32.09140707856865,90.54272770237279,58.25496697015786,32.28776057756504,88.58713013115417,56.21773045557673,32.369399606185205
90.06722631732806,57.96548083491406,32.1017453441239,90.13636711364296,57.69036745732188,32.445999393884904,88.58713013115417,56.21773045557673,32.369399606185205
89.87413661505586,57.74885862617082,32.125277778520015,90.34190986314628,57.97817885846412,32.3637309648481,88.58713013115417,56.21773045557673,32.369399606185205
89.71882519700011,57.59140214583108,32.12742287303262,89.70787644444871,57.25016466464106,32.45771162281458,88.58713013115417,56.21773045557673,32.369399606185205
